time,x,y,psi,u,v,r,throttle,rudder_angle_deg
51.39999999999922,143.8361937865822,55.89419408176933,0.8276401106307183,3.4937479084795675,-0.0624173569608277,0.02438398160995199,0.8,35.0
51.449999999999214,143.95655626743306,56.020833437936716,0.8288598228409642,3.4936916885826985,-0.06308498992576533,0.02439424420491693,0.8,35.0
51.49999999999921,144.07678689019988,56.14759493841888,0.8300800487930271,3.4936353233820396,-0.06375334793605622,0.02440451904125976,0.8,35.0
51.54999999999921,144.19688549255363,56.274478482037615,0.8313007890985851,3.49357881290477,-0.06442242971746762,0.024414806111158576,0.8,35.0
51.599999999999206,144.31685191209058,56.4014839674999,0.8325220443689137,3.4935221571768778,-0.06509223398962541,0.024425105406572875,0.8,35.0
51.6499999999992,144.43668598633204,56.52861129339742,0.8337438152148761,3.4934653562231777,-0.06576275946598555,0.024435416919245372,0.8,35.0
51.6999999999992,144.55638755272378,56.65586035820613,0.8349661022469113,3.49340841006733,-0.06643400485380616,0.024445740640703793,0.8,35.0
51.7499999999992,144.67595644863567,56.78323106028578,0.8361889060750244,3.4933513187318606,-0.06710596885412026,0.024456076562262622,0.8,35.0
51.799999999999194,144.7953925113613,56.910723297879464,0.8374122273087756,3.4932940822381786,-0.06777865016170925,0.024466424675024828,0.8,35.0
51.84999999999919,144.9146955781175,57.038336969113146,0.8386360665572699,3.4932367006065963,-0.06845204746507687,0.02447678496988354,0.8,35.0
51.89999999999919,145.03386548604388,57.166071971995194,0.839860424429146,3.493179173856347,-0.06912615944642392,0.02448715743752369,0.8,35.0
51.949999999999186,145.15290207220252,57.29392820441592,0.8410853015325672,3.4931215020056037,-0.06980098478162361,0.024497542068423642,0.8,35.0
51.99999999999918,145.27180517357746,57.4219055641471,0.84231069847521,3.4930636850714967,-0.07047652214019744,0.02450793885285676,0.8,35.0
52.04999999999918,145.39057462707436,57.5500039488415,0.8435366158642547,3.4930057230701332,-0.07115277018529174,0.024518347780892968,0.8,35.0
52.09999999999918,145.50921026952,57.67822325603239,0.8447630543063747,3.4929476160166155,-0.07182972757365481,0.024528768842400264,0.8,35.0
52.149999999999174,145.6277119376619,57.80656338313308,0.8459900144077269,3.492889363925057,-0.07250739295561465,0.024539202027046216,0.8,35.0
52.19999999999917,145.74607946816795,57.935024227436436,0.8472174967739419,3.492830966808603,-0.0731857649750572,0.024549647324299415,0.8,35.0
52.24999999999917,145.86431269762593,58.063605686114364,0.8484455020101134,3.4927724246794463,-0.0738648422694053,0.02456010472343091,0.8,35.0
52.299999999999166,145.98241146254318,58.19230765621737,0.8496740307207892,3.4927137375488457,-0.07454462346959809,0.02457057421351561,0.8,35.0
52.34999999999916,146.1003755993461,58.321130034674034,0.8509030835099609,3.492654905427144,-0.075225107200071,0.024581055783433645,0.8,35.0
52.39999999999916,146.21820494437986,58.45007271829052,0.8521326609810544,3.492595928323785,-0.07590629207873631,0.024591549421871736,0.8,35.0
52.44999999999916,146.33589933390783,58.5791356037501,0.8533627637369207,3.492536806247331,-0.07658817671696426,0.0246020551173245,0.8,35.0
52.499999999999154,146.45345860411132,58.70831858761264,0.8545933923798255,3.4924775392054803,-0.07727075971956467,0.02461257285809574,0.8,35.0
52.54999999999915,146.57088259108914,58.83762156631408,0.8558245475114404,3.4924181272050845,-0.07795403968476908,0.02462310263229973,0.8,35.0
52.59999999999915,146.6881711308572,58.96704443616597,0.8570562297328336,3.492358570252165,-0.07863801520421347,0.024633644427862447,0.8,35.0
52.649999999999146,146.80532405934807,59.096587093354934,0.8582884396444597,3.4922988683519303,-0.07932268486292142,0.02464419823252279,0.8,35.0
52.69999999999914,146.92234121241063,59.22624943394217,0.8595211778461513,3.4922390215087935,-0.08000804723928784,0.024654764033833775,0.8,35.0
